ParticipantID,Order,textureID,IsTraining,Stage,IsPadMoved,MoveX,MoveY,IsPadScaled,ScaleX,ScaleY
-02,1,1,Init,TRUE-0.631018817424774,-0.775000095367432,FALSE,0,0
-02,1,1,Init,TRUE-0.569631017744541,-0.700390815734863,FALSE,0,0
-02,1,1,Init,TRUE-0.516685470938683,-0.631969213485718,FALSE,0,0
-02,1,1,Init,TRUE-0.467916578054428,-0.56693959236145,FALSE,0,0
-02,1,1,Init,TRUE-0.430597007274628,-0.514089107513428,FALSE,0,0
-02,1,1,Init,TRUE-0.393697053194046,-0.462680816650391,FALSE,0,0
-02,1,1,Init,TRUE-0.36454713344574,-0.421241521835327,FALSE,0,0
-02,1,1,Init,TRUE-0.338655531406403,-0.383560419082642,FALSE,0,0
-02,1,1,Init,TRUE-0.312017321586609,-0.346363067626953,FALSE,0,0
-02,1,1,Init,TRUE-0.289835304021835,-0.312989950180054,FALSE,0,0
-02,1,1,Init,TRUE-0.266880542039871,-0.281774520874023,FALSE,0,0
-02,1,1,Init,TRUE-0.251102298498154,-0.257593154907227,FALSE,0,0
-02,1,1,Init,TRUE-0.235090106725693,-0.234490394592285,FALSE,0,0
-02,1,1,Init,TRUE-0.220725297927856,-0.213610172271729,FALSE,0,0
-02,1,1,Init,TRUE-0.208421051502228,-0.19466495513916,FALSE,0,0
-02,1,1,Init,TRUE-0.195230901241302,-0.176788091659546,FALSE,0,0
-02,1,1,Init,TRUE-0.183080077171326,-0.158541440963745,FALSE,0,0
-02,1,1,Init,TRUE-0.173094928264618,-0.143179893493652,FALSE,0,0
-02,1,1,Init,TRUE-0.16409957408905,-0.129485368728638,FALSE,0,0
-02,1,1,Init,TRUE-0.156010270118713,-0.116912364959717,FALSE,0,0
-02,1,1,Init,TRUE-0.146539986133575,-0.104400396347046,FALSE,0,0
-02,1,1,Init,TRUE-0.138377666473389,-0.0938713550567627,FALSE,0,0
-02,1,1,Init,TRUE-0.141370356082916,-0.0854268074035645,FALSE,0,0
-02,1,1,Init,TRUE-0.135234296321869,-0.0765681266784668,FALSE,0,0
-02,1,1,Init,TRUE-0.1461221575737,-0.0697507858276367,FALSE,0,0
-02,1,1,Init,TRUE-0.138205051422119,-0.0615189075469971,FALSE,0,0
-02,1,1,Init,TRUE-0.136963605880737,-0.056067943572998,FALSE,0,0
-02,1,1,Init,TRUE-0.137930035591125,-0.0510005950927734,FALSE,0,0
-02,1,1,Init,TRUE-0.138418316841125,-0.0457457304000854,FALSE,0,0
-02,1,1,Init,TRUE-0.136872828006744,-0.0409471988677979,FALSE,0,0
-02,1,1,Init,TRUE-0.139003872871399,-0.0373084545135498,FALSE,0,0
-02,1,1,Init,TRUE-0.13880866765976,-0.0337308645248413,FALSE,0,0
-02,1,1,Init,TRUE-0.137967467308044,-0.0304313898086548,FALSE,0,0
-02,1,1,Init,TRUE-0.133389413356781,-0.0272594690322876,FALSE,0,0
-02,1,1,Init,TRUE-0.131599843502045,-0.0248075723648071,FALSE,0,0
-02,1,1,Init,TRUE-0.128061592578888,-0.0224183797836304,FALSE,0,0
-02,1,1,Init,TRUE-0.124559044837952,-0.0202711820602417,FALSE,0,0
-02,1,1,Init,TRUE-0.117248892784119,-0.0181399583816528,FALSE,0,0
-02,1,1,Init,TRUE-0.111509025096893,-0.0163646936416626,FALSE,0,0
-02,1,1,Init,TRUE-0.104650855064392,-0.0147174596786499,FALSE,0,0
-02,1,1,Init,TRUE-0.0997585654258728,-0.0133808851242065,FALSE,0,0
-02,1,1,Init,TRUE-0.0953717827796936,-0.0120784044265747,FALSE,0,0
