ParticipantID,Order,textureID,IsTraining,Stage,IsPadMoved,MoveX,MoveY,IsPadScaled,ScaleX,ScaleY
-01,1,1,Init,FALSE,TRUE,-0.168915420770645,0.111278891563416,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.167515993118286,0.124138116836548,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.164599657058716,0.13250732421875,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.165473341941834,0.142368316650391,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.16984224319458,0.154873013496399,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.171231031417847,0.161545038223267,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.177349805831909,0.17017388343811,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.160297214984894,0.210376262664795,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.168284237384796,0.209359407424927,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.181177794933319,0.211939692497253,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.195358097553253,0.213629484176636,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.242675721645355,0.233245015144348,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.234006941318512,0.28071665763855,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.247699916362762,0.272401332855225,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.264256179332733,0.269795417785645,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.28564989566803,0.271844029426575,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.294620037078857,0.266689419746399,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.305819749832153,0.265212178230286,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.317341864109039,0.264553189277649,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.309231638908386,0.310397028923035,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.322128117084503,0.30455470085144,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.327799379825592,0.29535698890686,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.33904230594635,0.291839599609375,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.349717736244202,0.287972092628479,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.360899806022644,0.284275650978088,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.357021450996399,0.32263195514679,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.361297130584717,0.30987560749054,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.376275420188904,0.3060622215271,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.376316785812378,0.294464588165283,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.380604147911072,0.287844777107239,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.384578943252563,0.281999349594116,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.385937094688416,0.275613307952881,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.378005504608154,0.291393756866455,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.377086043357849,0.281841993331909,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.371619820594788,0.270837783813477,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.377612709999084,0.267664194107056,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.373427033424377,0.258101463317871,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.367290854454041,0.266340017318726,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.365231275558472,0.256069183349609,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.366737008094788,0.248164415359497,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.367160677909851,0.239969491958618,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.371837973594666,0.233716487884521,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.364022612571716,0.221761226654053,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.363105058670044,0.215734958648682,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.348594307899475,0.205160617828369,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.32780921459198,0.21283745765686,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.315178275108337,0.205575942993164,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.297933578491211,0.19566535949707,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.290305256843567,0.192968606948853,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.270848989486694,0.183077812194824,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.215494394302368,0.259014844894409,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.176432967185974,0.25944995880127,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.139264822006226,0.250415563583374,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.107569217681885,0.232051849365234,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0759855508804321,0.21112585067749,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0490732192993164,0.188747882843018,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0195498466491699,0.172393798828125,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.00159204006195068,0.157031536102295,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0423064231872559,0.140667915344238,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0802266597747803,0.128143787384033,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.112699747085571,0.114635944366455,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.14437460899353,0.104307174682617,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.176072478294373,0.0951633453369141,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.251052141189575,0.0866045951843262,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.269184231758118,0.0788331031799316,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.320139288902283,0.0718145370483398,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.318831324577332,0.0644564628601074,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.318434834480286,0.0582208633422852,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.318579435348511,0.0526323318481445,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.331433057785034,0.047917366027832,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.366662502288818,0.0436444282531738,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.397290825843811,0.0390887260437012,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.448965668678284,0.0355854034423828,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.49101710319519,0.0318179130554199,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.520712733268738,0.0285720825195313,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.556108832359314,0.0260157585144043,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.591386616230011,0.0236964225769043,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.616617381572723,0.0215177536010742,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.646798670291901,0.0196566581726074,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.678088963031769,0.0178647041320801,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.695426046848297,0.0160183906555176,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.706301271915436,0.0143618583679199,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.698553413152695,0.0128650665283203,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.701827526092529,0.011725902557373,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.703086912631989,0.0106701850891113,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.70816758275032,0.00972080230712891,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.713472068309784,0.00882673263549805,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.718024909496307,0.00798654556274414,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.717303514480591,0.00721979141235352,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.730567991733551,0.00657987594604492,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.729247629642487,0.00593709945678711,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.738501608371735,0.00541400909423828,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.743834108114243,0.00447678565979004,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.752829968929291,-0.0198884010314941,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.764321744441986,-0.0462272167205811,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.759992599487305,-0.0687088966369629,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.764659881591797,-0.0920631885528564,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.778914138674736,-0.121541738510132,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.767215579748154,-0.144023656845093,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.781146705150604,-0.177274942398071,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.774581253528595,-0.202469110488892,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.785197496414185,-0.23564600944519,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.760567039251328,-0.248481273651123,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.788609892129898,-0.28545880317688,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.777235627174377,-0.308701992034912,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.790311574935913,-0.346288442611694,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.774315297603607,-0.367603778839111,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.769934952259064,-0.394594430923462,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.7785364985466,-0.434357643127441,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.766171872615814,-0.458438992500305,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.753193616867065,-0.475971460342407,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.755669474601746,-0.501582145690918,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.762924671173096,-0.526848077774048,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.786447882652283,-0.566098690032959,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.784658074378967,-0.582661151885986,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.796846270561218,-0.60757040977478,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.808600425720215,-0.631579160690308,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.813637614250183,-0.649945616722107,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.815674781799316,-0.666122674942017,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.818854689598084,-0.682912468910217,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.824341177940369,-0.635092258453369,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.851687908172607,-0.578153848648071,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.865687608718872,-0.516854524612427,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.870169162750244,-0.463624477386475,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.893092751502991,-0.422760486602783,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.915424108505249,-0.384492158889771,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.906934022903442,-0.349239587783813,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.814639091491699,-0.313698768615723,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.160476446151733,-0.281347274780273,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.149957418441772,-0.256357669830322,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.141059398651123,-0.233385801315308,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.133725643157959,-0.212271213531494,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.126065015792847,-0.193347692489624,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.125580072402954,-0.181395530700684,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.122774362564087,-0.122984170913696,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.120548486709595,-0.0528755187988281,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.121805191040039,0.0176616907119751,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.121915102005005,0.0757206678390503,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.126371145248413,0.134551882743835,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.130849361419678,0.181288719177246,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.139758348464966,0.223374605178833,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.146363973617554,0.244484543800354,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.156230688095093,0.26244854927063,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.169768571853638,0.278178215026855,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.187341570854187,0.292736291885376,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.204768657684326,0.301737904548645,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.225069642066956,0.312366604804993,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.239250540733337,0.31272029876709,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.265252709388733,0.325163245201111,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.2735276222229,0.322415709495544,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.290661454200745,0.335088849067688,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.302777528762817,0.344337344169617,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.311772227287292,0.350033640861511,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.326884269714355,0.367599725723267,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.334676146507263,0.38135814666748,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.338121771812439,0.39607310295105,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.348139047622681,0.425852179527283,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.345785856246948,0.441801309585571,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.34776771068573,0.464847326278687,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.354514956474304,0.49858021736145,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.347821831703186,0.513702392578125,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.346723198890686,0.541684150695801,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.337287187576294,0.554465055465698,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.33221971988678,0.551976680755615,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.329077124595642,0.494471549987793,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.314307332038879,0.446651935577393,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.293970823287964,0.401298046112061,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.275527238845825,0.363012790679932,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.260107517242432,0.330689907073975,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.24621570110321,0.30122184753418,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.269944190979004,0.273605823516846,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.257171273231506,0.246480941772461,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.244127869606018,0.221585273742676,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.276803851127625,0.201821327209473,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.259013175964355,0.178934574127197,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.404466152191162,0.160562992095947,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.00901663303375244,0,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0183535218238831,0,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0265020728111267,0,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0555143356323242,0,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0696995854377747,0,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.109946966171265,0,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.125644624233246,-0.0441110134124756,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.123858153820038,-0.110872983932495,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.114850580692291,-0.163967132568359,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.119391322135925,-0.213607549667358,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.130259394645691,-0.267117261886597,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.135201811790466,-0.307981252670288,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.135857790708542,-0.348070621490479,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.133863151073456,-0.399691820144653,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.120613396167755,-0.426026105880737,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.103540807962418,-0.426705360412598,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0967056453227997,-0.430046319961548,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0847877860069275,-0.404335260391235,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.07994544506073,-0.35010290145874,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0697595477104187,-0.299373745918274,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0617721080780029,-0.262166619300842,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.054650217294693,-0.253596544265747,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.04632768034935,-0.252715826034546,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0331369936466217,-0.257556676864624,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0203483700752258,-0.255509614944458,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0120100975036621,-0.243732929229736,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.00859186053276062,-0.234876155853271,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0101251602172852,-0.235610127449036,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0179201066493988,-0.235694885253906,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0259105265140533,-0.232407331466675,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0318548381328583,-0.213199496269226,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.032766580581665,-0.176581978797913,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.02972811460495,-0.137824296951294,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0236676931381226,-0.0882292985916138,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0185294449329376,-0.0375015735626221,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.00944823026657104,0.0781080722808838,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.00810965895652771,0.117979168891907,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.00857275724411011,0.149831295013428,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0133169889450073,0.178165674209595,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0202637016773224,0.194007277488709,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0300292670726776,0.207129716873169,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0413191616535187,0.216378927230835,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0531832873821259,0.223324537277222,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0652225315570831,0.225423455238342,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0777992606163025,0.224841952323914,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.091260626912117,0.223766088485718,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.102650091052055,0.220870733261108,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.108598425984383,0.213532447814941,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.112767487764359,0.200246095657349,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.114875808358192,0.18062162399292,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.111875891685486,0.152585744857788,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.105905041098595,0.127128601074219,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0965338945388794,0.10493540763855,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.1750528216362,0.230242252349854,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.145831674337387,0.234538316726685,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.121603026986122,0.233236789703369,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0992373526096344,0.216400623321533,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0838231816887856,0.186753749847412,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0790634155273438,0.155612230300903,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0737242233008146,0.117895364761353,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0662427442148328,0.0896689891815186,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0510906707495451,0.0632302761077881,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0926969340071082,0.0827333927154541,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0918503673747182,0.0624020099639893,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0932355150580406,0.032334566116333,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0882524661719799,-0.0108282566070557,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0805440992116928,-0.0614156723022461,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0710862874984741,-0.202872753143311,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0623669028282166,-0.237688541412354,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0651462376117706,-0.248320817947388,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0787249505519867,-0.228713989257813,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0855773612856865,-0.201107740402222,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0833920836448669,-0.170985341072083,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0759797245264053,-0.144909858703613,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0749716013669968,-0.119463205337524,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0818061977624893,-0.0939669609069824,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.105752319097519,-0.0564485788345337,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0466986298561096,-0.0359177589416504,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0948661267757416,0.00145387649536133,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.133171454071999,0.0449292659759521,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.148171871900558,0.0877817869186401,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.154936388134956,0.198895931243896,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.131461136043072,0.22187614440918,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0990873575210571,0.231300115585327,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0605207681655884,0.227283239364624,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,-0.0139985643327236,0.208134174346924,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0230622887611389,0.185152530670166,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0558784082531929,0.158687353134155,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.0920907706022263,0.139418363571167,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.135290116071701,0.120069742202759,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.170093029737473,0.102995634078979,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.200566127896309,0.0858955383300781,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.212377071380615,0.0615906715393066,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.209126368165016,0.032365083694458,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.202073514461517,-7.15255737304688E-07,FALSE,0,0
-01,1,1,Init,FALSE,TRUE,0.190969049930573,-0.0353608131408691,FALSE,0,0
