ParticipantID,IsTraining,ExperimentOrder,TextureID,Stage,IsTablet,IsController,IsMouse,StartTime,EndTime,Duration,MatchingPuzzleTime,PuzzleName,Action,DistanceMoved,ScaledLevel,RotatedAngle
-01,False,1,1,MATCHING,True,False,False,17.98602,17.98602,0,1,Puzzle Piece 16,DOWN,0,0,0
-01,False,1,1,MATCHING,True,False,False,17.98602,18.02355,0.03752518,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.02355,18.04854,0.02498817,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.04854,18.07351,0.0249691,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.07351,18.08599,0.01247787,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.08599,18.09842,0.01243019,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.09842,18.11165,0.013237,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.11165,18.12371,0.01205635,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.12371,18.13749,0.01378059,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.13749,18.16205,0.02456474,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.16205,18.17427,0.01221466,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.17427,18.21073,0.03645706,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.21073,18.22346,0.01273155,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.22346,18.26091,0.03744888,1,Puzzle Piece 16,MOVE,0.0191866,0,0
-01,False,1,1,MATCHING,True,False,False,18.26091,18.31098,0.05006981,1,Puzzle Piece 16,MOVE,0.07104882,0,0
-01,False,1,1,MATCHING,True,False,False,18.31098,18.32353,0.01255798,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.32353,18.34961,0.02607918,1,Puzzle Piece 16,MOVE,0.06581984,0,0
-01,False,1,1,MATCHING,True,False,False,18.34961,18.36113,0.01151466,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.36113,18.39841,0.03728676,1,Puzzle Piece 16,MOVE,0.1211208,0,0
-01,False,1,1,MATCHING,True,False,False,18.39841,18.411,0.01258469,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.411,18.42355,0.01255035,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.42355,18.4363,0.01274681,1,Puzzle Piece 16,MOVE,0.1245598,0,0
-01,False,1,1,MATCHING,True,False,False,18.4363,18.44887,0.01257706,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.44887,18.48622,0.0373497,1,Puzzle Piece 16,MOVE,0.2193285,0,0
-01,False,1,1,MATCHING,True,False,False,18.48622,18.524,0.03777504,1,Puzzle Piece 16,MOVE,0.2070591,0,0
-01,False,1,1,MATCHING,True,False,False,18.524,18.53633,0.01233482,1,Puzzle Piece 16,MOVE,0.07707743,0,0
-01,False,1,1,MATCHING,True,False,False,18.53633,18.57358,0.0372448,1,Puzzle Piece 16,MOVE,0.2369275,0,0
-01,False,1,1,MATCHING,True,False,False,18.57358,18.62366,0.05008125,1,Puzzle Piece 16,MOVE,0.35637,0,0
-01,False,1,1,MATCHING,True,False,False,18.62366,18.63629,0.01262856,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.63629,18.64868,0.01239395,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.64868,18.66142,0.01274109,1,Puzzle Piece 16,MOVE,0.3037829,0,0
-01,False,1,1,MATCHING,True,False,False,18.66142,18.67361,0.01218605,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.67361,18.68617,0.01255989,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.68617,18.71122,0.02504921,1,Puzzle Piece 16,MOVE,0.4445338,0,0
-01,False,1,1,MATCHING,True,False,False,18.71122,18.72392,0.01269913,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.72392,18.7491,0.02517891,1,Puzzle Piece 16,MOVE,0.3403351,0,0
-01,False,1,1,MATCHING,True,False,False,18.7491,18.76249,0.01339531,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.76249,18.77388,0.01138496,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.77388,18.79869,0.02481079,1,Puzzle Piece 16,MOVE,0.4277417,0,0
-01,False,1,1,MATCHING,True,False,False,18.79869,18.81139,0.01270294,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.81139,18.82367,0.0122757,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.82367,18.8487,0.02503204,1,Puzzle Piece 16,MOVE,0.3675953,0,0
-01,False,1,1,MATCHING,True,False,False,18.8487,18.86129,0.01259232,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.86129,18.88632,0.02503395,1,Puzzle Piece 16,MOVE,0.2179143,0,0
-01,False,1,1,MATCHING,True,False,False,18.88632,18.89875,0.01242638,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.89875,18.91108,0.01233292,1,Puzzle Piece 16,MOVE,0.05912009,0,0
-01,False,1,1,MATCHING,True,False,False,18.91108,18.93629,0.0252018,1,Puzzle Piece 16,MOVE,0.1344374,0,0
-01,False,1,1,MATCHING,True,False,False,18.93629,18.94871,0.01242828,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.94871,18.98645,0.03774071,1,Puzzle Piece 16,MOVE,0.08329088,0,0
-01,False,1,1,MATCHING,True,False,False,18.98645,18.99865,0.0121994,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,18.99865,19.01109,0.0124321,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.01109,19.02385,0.01276207,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.02385,19.03615,0.01230431,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.03615,19.07388,0.03773308,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.07388,19.08625,0.01236153,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.08625,19.09878,0.012537,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.09878,19.11149,0.01270866,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.11149,19.1236,0.01210976,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,19.1236,19.13621,0.01260567,1,Puzzle Piece 16,MOVE,0,0,0
