ParticipantID,IsTraining,ExperimentOrder,TextureID,Stage,IsTablet,IsController,IsMouse,StartTime,EndTime,Duration,MatchingPuzzleTime,PuzzleName,Action,DistanceMoved,ScaledLevel,RotatedAngle
-01,False,1,1,MATCHING,True,False,False,15.23783,15.23783,0,1,Puzzle Piece 16,DOWN,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.23783,15.28675,0.04891205,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.28675,15.31131,0.02456093,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.31131,15.33614,0.02483273,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.33614,15.3487,0.01256371,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.3487,15.37386,0.02515507,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.37386,15.38608,0.0122242,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.38608,15.39881,0.01272678,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.39881,15.43623,0.03742313,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.43623,15.45053,0.01429367,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.45053,15.46152,0.01099873,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.46152,15.48627,0.02474213,1,Puzzle Piece 16,MOVE,0.09291513,0,0
-01,False,1,1,MATCHING,True,False,False,15.48627,15.49894,0.01267052,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.49894,15.52375,0.02481651,1,Puzzle Piece 16,MOVE,0.115796,0,0
-01,False,1,1,MATCHING,True,False,False,15.52375,15.53645,0.01270008,1,Puzzle Piece 16,MOVE,0.03907172,0,0
-01,False,1,1,MATCHING,True,False,False,15.53645,15.54895,0.01249599,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.54895,15.57382,0.02486897,1,Puzzle Piece 16,MOVE,0.1249186,0,0
-01,False,1,1,MATCHING,True,False,False,15.57382,15.58647,0.01265144,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.58647,15.62415,0.03767967,1,Puzzle Piece 16,MOVE,0.1730472,0,0
-01,False,1,1,MATCHING,True,False,False,15.62415,15.63654,0.01239109,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.63654,15.65085,0.01431274,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.65085,15.6738,0.02294445,1,Puzzle Piece 16,MOVE,0.1877204,0,0
-01,False,1,1,MATCHING,True,False,False,15.6738,15.68632,0.01252651,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.68632,15.69889,0.01256466,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.69889,15.72396,0.02506924,1,Puzzle Piece 16,MOVE,0.2061627,0,0
-01,False,1,1,MATCHING,True,False,False,15.72396,15.73638,0.01242161,1,Puzzle Piece 16,MOVE,0,0,0
-01,False,1,1,MATCHING,True,False,False,15.73638,15.77382,0.0374403,1,Puzzle Piece 16,MOVE,0.2163567,0,0
-01,False,1,1,MATCHING,True,False,False,15.77382,15.78634,0.01251984,1,Puzzle Piece 16,MOVE,0,0,0
