ParticipantID,IsTraining,ExperimentOrder,TextureID,Stage,IsTablet,IsController,IsMouse,StartTime,EndTime,Duration,MatchingPuzzleTime,PuzzleName,Action,DistanceMoved,ScaledLevel,RotatedAngle
-01,False,1,1,MATCHING,False,True,False,17.61621,17.61621,0,1,Puzzle Piece 6,DOWN,0,0,0
-01,False,1,1,MATCHING,False,True,False,17.61621,17.62717,0.0109539,1,Puzzle Piece 6,MOVE,0.009317618,0,0
-01,False,1,1,MATCHING,False,True,False,17.62717,17.63851,0.01134491,1,Puzzle Piece 6,MOVE,0.00703879,0,0
-01,False,1,1,MATCHING,False,True,False,17.63851,17.64958,0.01106644,1,Puzzle Piece 6,MOVE,0.00498713,0,0
-01,False,1,1,MATCHING,False,True,False,17.64958,17.66117,0.01158905,1,Puzzle Piece 6,MOVE,0.0133422,0,0
-01,False,1,1,MATCHING,False,True,False,17.66117,17.67398,0.01280975,1,Puzzle Piece 6,MOVE,0.002869244,0,0
-01,False,1,1,MATCHING,False,True,False,17.67398,17.68328,0.009305954,1,Puzzle Piece 6,MOVE,0.008088155,0,0
-01,False,1,1,MATCHING,False,True,False,17.68328,17.69397,0.01068497,1,Puzzle Piece 6,MOVE,0.001305204,0,0
-01,False,1,1,MATCHING,False,True,False,17.69397,17.70503,0.01106262,1,Puzzle Piece 6,MOVE,0.003714188,0,0
-01,False,1,1,MATCHING,False,True,False,17.70503,17.71631,0.01127815,1,Puzzle Piece 6,MOVE,0.0003774334,0,0
-01,False,1,1,MATCHING,False,True,False,17.71631,17.72745,0.01114464,1,Puzzle Piece 6,MOVE,0.002025768,0,0
-01,False,1,1,MATCHING,False,True,False,17.72745,17.73869,0.0112381,1,Puzzle Piece 6,MOVE,0.0006645902,0,0
-01,False,1,1,MATCHING,False,True,False,17.73869,17.75024,0.011549,1,Puzzle Piece 6,MOVE,0.001112894,0,0
-01,False,1,1,MATCHING,False,True,False,17.75024,17.76158,0.011343,1,Puzzle Piece 6,MOVE,0.001760439,0,0
-01,False,1,1,MATCHING,False,True,False,17.76158,17.77246,0.01088142,1,Puzzle Piece 6,MOVE,0.0003281465,0,0
-01,False,1,1,MATCHING,False,True,False,17.77246,17.78388,0.01141739,1,Puzzle Piece 6,MOVE,0.0009156011,0,0
-01,False,1,1,MATCHING,False,True,False,17.78388,17.79477,0.01088333,1,Puzzle Piece 6,MOVE,0.002948273,0,0
-01,False,1,1,MATCHING,False,True,False,17.79477,17.80572,0.01095772,1,Puzzle Piece 6,MOVE,0.001949471,0,0
-01,False,1,1,MATCHING,False,True,False,17.80572,17.81682,0.01109505,1,Puzzle Piece 6,MOVE,0.001864067,0,0
