ParticipantID,IsTraining,ExperimentOrder,TextureID,Stage,IsTablet,IsController,IsMouse,StartTime,EndTime,Duration,MatchingPuzzleTime,PuzzleName,Action,DistanceMoved,ScaledLevel,RotatedAngle
-01,True,1,1,MATCHING,True,False,False,15.77295,15.77295,0,1,Puzzle Piece 2,DOWN,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.77295,15.82336,0.05041122,1,Puzzle Piece 2,MOVE,0.058983,0,0
-01,True,1,1,MATCHING,True,False,False,15.82336,15.84933,0.02597237,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.84933,15.86117,0.01183128,1,Puzzle Piece 2,MOVE,0.03125048,0,0
-01,True,1,1,MATCHING,True,False,False,15.86117,15.88186,0.02069378,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.88186,15.91056,0.02870369,1,Puzzle Piece 2,MOVE,0.07460804,0,0
-01,True,1,1,MATCHING,True,False,False,15.91056,15.92307,0.0125103,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.92307,15.93549,0.01241302,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.93549,15.94809,0.01260185,1,Puzzle Piece 2,MOVE,0.02117035,0,0
-01,True,1,1,MATCHING,True,False,False,15.94809,15.96056,0.01247025,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.96056,15.97319,0.01263332,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.97319,15.99807,0.02488327,1,Puzzle Piece 2,MOVE,0.1377155,0,0
-01,True,1,1,MATCHING,True,False,False,15.99807,16.0107,0.0126276,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.0107,16.02324,0.01253319,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.02324,16.04816,0.02492714,1,Puzzle Piece 2,MOVE,0.1832044,0,0
-01,True,1,1,MATCHING,True,False,False,16.04816,16.06067,0.01250839,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.06067,16.08689,0.0262146,1,Puzzle Piece 2,MOVE,0.179189,0,0
-01,True,1,1,MATCHING,True,False,False,16.08689,16.09873,0.01184845,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.09873,16.1106,0.0118618,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.1106,16.13586,0.02526474,1,Puzzle Piece 2,MOVE,0.265459,0,0
-01,True,1,1,MATCHING,True,False,False,16.13586,16.1481,0.01224136,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.1481,16.16054,0.01243401,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.16054,16.1856,0.02506447,1,Puzzle Piece 2,MOVE,0.2809848,0,0
-01,True,1,1,MATCHING,True,False,False,16.1856,16.22316,0.0375576,1,Puzzle Piece 2,MOVE,0.2041339,0,0
-01,True,1,1,MATCHING,True,False,False,16.22316,16.23567,0.01250839,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.23567,16.24814,0.01247025,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.24814,16.27335,0.02520943,1,Puzzle Piece 2,MOVE,0.243977,0,0
-01,True,1,1,MATCHING,True,False,False,16.27335,16.2871,0.01375389,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.2871,16.2982,0.01110268,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.2982,16.31122,0.01301765,1,Puzzle Piece 2,MOVE,0.1416872,0,0
-01,True,1,1,MATCHING,True,False,False,16.31122,16.32327,0.01204681,1,Puzzle Piece 2,MOVE,7.450581E-09,0,0
-01,True,1,1,MATCHING,True,False,False,16.32327,16.36072,0.0374527,1,Puzzle Piece 2,MOVE,0.1356623,0,0
-01,True,1,1,MATCHING,True,False,False,16.36072,16.37335,0.01263428,1,Puzzle Piece 2,MOVE,7.450581E-09,0,0
-01,True,1,1,MATCHING,True,False,False,16.37335,16.41077,0.03741837,1,Puzzle Piece 2,MOVE,0.08039581,0,0
-01,True,1,1,MATCHING,True,False,False,16.41077,16.44846,0.03768349,1,Puzzle Piece 2,MOVE,0.03058706,0,0
-01,True,1,1,MATCHING,True,False,False,16.44846,16.46094,0.01248169,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.46094,16.47329,0.0123558,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.47329,16.49951,0.02621651,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.49951,16.51109,0.01157761,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.51109,16.53582,0.0247345,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.53582,16.54826,0.01243401,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.54826,16.58561,0.03735733,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.58561,16.5982,0.01258659,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.5982,16.61093,0.01273155,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.61093,16.63608,0.0251503,1,Puzzle Piece 2,MOVE,0.0192236,0,0
-01,True,1,1,MATCHING,True,False,False,16.63608,16.64828,0.01219749,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.64828,16.6732,0.02492523,1,Puzzle Piece 2,MOVE,0.03450904,0,0
-01,True,1,1,MATCHING,True,False,False,16.6732,16.68579,0.01259041,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.68579,16.72332,0.03752327,1,Puzzle Piece 2,MOVE,0.01654797,0,0
-01,True,1,1,MATCHING,True,False,False,16.72332,16.73579,0.01247025,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.73579,16.7734,0.0376091,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.7734,16.81081,0.03740883,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.81081,16.8234,0.01259232,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.8234,16.86091,0.03751183,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.86091,16.90002,0.03911018,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.90002,16.91116,0.01113701,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.91116,16.92316,0.01200676,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.92316,16.94827,0.02511024,1,Puzzle Piece 2,MOVE,0.1085225,0,0
-01,True,1,1,MATCHING,True,False,False,16.94827,16.96093,0.01265526,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.96093,16.97338,0.01245117,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,16.97338,16.99836,0.02498245,1,Puzzle Piece 2,MOVE,0.07946257,0,0
-01,True,1,1,MATCHING,True,False,False,16.99836,17.01086,0.01249504,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.01086,17.04833,0.03746986,1,Puzzle Piece 2,MOVE,0.06920721,0,0
-01,True,1,1,MATCHING,True,False,False,17.04833,17.06091,0.01258469,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.06091,17.07355,0.01264,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.07355,17.08591,0.0123539,1,Puzzle Piece 2,MOVE,0.05212909,0,0
-01,True,1,1,MATCHING,True,False,False,17.08591,17.09838,0.01247025,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.09838,17.13586,0.03748131,1,Puzzle Piece 2,MOVE,0.07224393,0,0
-01,True,1,1,MATCHING,True,False,False,17.13586,17.14837,0.01251602,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.14837,17.18588,0.0375061,1,Puzzle Piece 2,MOVE,0.0723317,0,0
-01,True,1,1,MATCHING,True,False,False,17.18588,17.22357,0.03768539,1,Puzzle Piece 2,MOVE,0.05250173,0,0
-01,True,1,1,MATCHING,True,False,False,17.22357,17.23594,0.01236916,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.23594,17.27351,0.03757095,1,Puzzle Piece 2,MOVE,0.06565247,0,0
-01,True,1,1,MATCHING,True,False,False,17.27351,17.2859,0.01239586,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.2859,17.29847,0.01256371,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.29847,17.31214,0.01367188,1,Puzzle Piece 2,MOVE,0.04545987,0,0
-01,True,1,1,MATCHING,True,False,False,17.31214,17.32362,0.01148033,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.32362,17.33584,0.01222229,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.33584,17.36076,0.02492332,1,Puzzle Piece 2,MOVE,0.05247094,0,0
-01,True,1,1,MATCHING,True,False,False,17.36076,17.41094,0.05017471,1,Puzzle Piece 2,MOVE,0.05148304,0,0
-01,True,1,1,MATCHING,True,False,False,17.41094,17.42321,0.01227379,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.42321,17.44836,0.02515221,1,Puzzle Piece 2,MOVE,0.02933295,0,0
-01,True,1,1,MATCHING,True,False,False,17.44836,17.46094,0.01257133,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.46094,17.47332,0.01238251,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.47332,17.49837,0.02504921,1,Puzzle Piece 2,MOVE,0.076638,0,0
-01,True,1,1,MATCHING,True,False,False,17.49837,17.51095,0.01257896,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.51095,17.53623,0.02528,1,Puzzle Piece 2,MOVE,0.05971127,0,0
-01,True,1,1,MATCHING,True,False,False,17.53623,17.54848,0.01225853,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.54848,17.5859,0.03741264,1,Puzzle Piece 2,MOVE,0.06967888,0,0
-01,True,1,1,MATCHING,True,False,False,17.5859,17.59835,0.01245117,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.59835,17.61077,0.01242256,1,Puzzle Piece 2,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,17.61077,17.63579,0.02501678,1,Puzzle Piece 2,MOVE,0.05939135,0,0
-01,True,1,1,MATCHING,True,False,False,17.63579,17.67343,0.03764534,1,Puzzle Piece 2,MOVE,0.01169717,0,0
