ParticipantID,IsTraining,ExperimentOrder,TextureID,Stage,IsTablet,IsController,IsMouse,StartTime,EndTime,Duration,MatchingPuzzleTime,PuzzleName,Action,DistanceMoved,ScaledLevel,RotatedAngle
-01,True,1,1,MATCHING,True,False,False,15.39059,15.39059,0,1,Puzzle Piece 3,DOWN,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.39059,15.4427,0.05211735,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.4427,15.46579,0.02308464,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.46579,15.47765,0.01186371,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.47765,15.49051,0.01285553,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.49051,15.52795,0.03744411,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.52795,15.54051,0.01255703,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.54051,15.5779,0.03739548,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.5779,15.5906,0.01269341,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.5906,15.60303,0.0124321,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.60303,15.61555,0.01252556,1,Puzzle Piece 3,MOVE,0.1793232,0,0
-01,True,1,1,MATCHING,True,False,False,15.61555,15.62813,0.01257992,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.62813,15.66562,0.03748798,1,Puzzle Piece 3,MOVE,0.2575699,0,0
-01,True,1,1,MATCHING,True,False,False,15.66562,15.67785,0.01222801,1,Puzzle Piece 3,MOVE,0,0,0
-01,True,1,1,MATCHING,True,False,False,15.67785,15.69039,0.01253796,1,Puzzle Piece 3,MOVE,0,0,0
